flight_id,event_time,longitude,latitude,altitude,speed,on_ground,vert_speed
e52d169,2017-08-02T13:32:38Z,1.79716,51.72853,25800,320,0,-1024
e52d207,2017-08-02T13:32:39Z,-0.46848,51.46582,0,25,1,0
e531671,2017-08-02T13:32:39Z,-1.35148,52.15689,18000,334,0,-960
e529378,2017-08-02T13:34:32Z,-0.07251,51.4655,4375,168,0,-384
e52f449,2017-08-02T13:34:30Z,0.05418,51.64543,9050,218,0,-960
e52d310,2017-08-02T13:35:27Z,0.08382,51.52858,6150,180,0,-576
e52d992,2017-08-02T13:35:46Z,-0.26328,51.63436,8450,214,0,-768
e52d7eb,2017-08-02T13:36:10Z,-0.27517,51.41638,8000,256,0,0
e52d631,2017-08-02T13:36:11Z,-0.02168,51.56086,7050,249,0,-320
e52e1fc,2017-08-02T13:36:52Z,0.23154,51.31079,9950,225,0,-448
e52f449,2017-08-02T13:37:11Z,-0.20874,51.64055,8975,217,0,0
e52d678,2017-08-02T13:37:31Z,-0.4875,51.4674,0,23,1,0
e531347,2017-08-02T13:37:40Z,0.06026,51.59927,12663,222,0,-832
e52d169,2017-08-02T13:38:15Z,0.99656,51.70542,16550,313,0,-1856
e53115b,2017-08-02T13:38:15Z,-2.71385,53.20616,29050,440,0,0
e52fe46,2017-08-02T13:39:31Z,-0.85069,51.88564,12650,281,0,-1408
e52e883,2017-08-02T13:39:30Z,0.14202,51.18768,12825,266,0,-896
e51ab21,2017-08-02T13:39:47Z,0.1063,51.56882,11950,273,0,-1088
e52f773,2017-08-02T13:40:00Z,1.83777,50.21744,36000,416,0,-1536
e52d169,2017-08-02T13:41:50Z,0.57534,51.67765,15000,251,0,-128
e530374,2017-08-02T13:42:06Z,0.09216,51.60725,11700,236,0,-896
e52f773,2017-08-02T13:42:28Z,1.51975,50.40756,31525,391,0,-1856
e528944,2017-08-02T13:42:50Z,0.45715,51.01744,15800,263,0,-1088
e528944,2017-08-02T13:43:30Z,0.39292,51.04153,15150,261,0,-896
e52e18c,2017-08-02T13:44:44Z,0.03786,51.5192,6900,191,0,-640
e52fe46,2017-08-02T13:53:32Z,-0.73906,51.75189,9000,301,0,-64
e52ed5a,2017-08-02T13:55:34Z,0.12688,51.1651,12875,259,0,0
e52cd13,2017-08-02T13:58:42Z,-0.17493,51.6465,8650,220,0,-832
e52fe46,2017-08-02T13:59:17Z,-0.14258,51.60186,6950,221,0,-256
e52ed5a,2017-08-02T14:01:53Z,0.16159,51.29228,9000,198,0,-128
e530374,2017-08-02T14:03:53Z,-0.13154,51.47832,3800,134,0,-832
e52f773,2017-08-02T14:03:49Z,0.05301,51.32406,10000,222,0,0
e5259c3,2017-08-02T07:44:55Z,49.5495,27.72024,27100,453,0,1024
e52cd13,2017-08-02T14:10:05Z,-0.36017,51.47792,1025,136,0,-768
e5259c3,2017-08-02T14:10:57Z,0.02366,51.53641,5900,165,0,-832
e520a5c,2017-08-02T14:11:30Z,0.104,51.41881,5175,224,0,-768
e520a5c,2017-08-02T14:15:37Z,-0.11283,51.47832,4050,137,0,64
e52f773,2017-08-02T14:26:51Z,-0.45032,51.47739,275,147,0,-640
e53115b,2017-08-02T14:29:40Z,-0.46462,51.47593,0,20,1,0
e5259c3,2017-08-02T08:28:11Z,48.80418,33.19809,38000,472,0,0
e5259c3,2017-08-02T08:41:43Z,47.66162,34.70009,38000,471,0,0
e51d2a1,2017-08-02T09:03:35Z,48.67921,61.48332,40000,486,0,0
e5259c3,2017-08-02T09:10:12Z,45.04413,37.64736,40000,459,0,0
e528944,2017-08-02T09:33:51Z,34.4128,32.19992,23200,421,0,576
e51ab21,2017-08-02T09:36:23Z,45.21423,61.08298,36000,423,0,0
e51d2a1,2017-08-02T09:40:10Z,39.52342,60.41512,39975,418,0,64
e51d2a1,2017-08-02T09:47:18Z,37.90283,60.23178,39975,407,0,0
e528944,2017-08-02T09:58:11Z,31.28704,34.03854,39975,476,0,-64
e529378,2017-08-02T10:04:54Z,28.81238,40.97168,0,21,1,0
e51e68c,2017-08-02T10:13:49Z,-24.76368,33.10851,35000,492,0,0
e51e68c,2017-08-02T10:14:35Z,-24.72352,33.20746,35000,493,0,0
e51e68c,2017-08-02T10:20:00Z,-24.4351,33.91087,35000,494,0,0
e51ab21,2017-08-02T10:20:04Z,35.95158,59.98442,36000,392,0,0
e528944,2017-08-02T10:24:54Z,28.01626,36.39696,40000,489,0,0
e51d2a1,2017-08-02T10:27:36Z,28.91932,59.53726,39975,429,0,0
e51e2e8,2017-08-02T10:42:22Z,-27.82385,60.6552,37000,500,0,0
e52b165,2017-08-02T10:45:10Z,-22.60766,63.96462,0,0,1,0
e5259c3,2017-08-02T10:46:36Z,30.46722,42.33215,40000,479,0,0
e5259c3,2017-08-02T10:47:15Z,30.35536,42.35678,40000,479,0,0
e528944,2017-08-02T10:50:33Z,25.16096,39.0088,40000,487,0,0
e51e2e8,2017-08-02T10:53:56Z,-24.64224,60.05305,37000,501,0,0
e51e2e8,2017-08-02T10:59:01Z,-23.33816,59.78027,37000,506,0,0
e51d2a1,2017-08-02T11:00:19Z,21.81796,58.06631,40000,440,0,-64
e52b165,2017-08-02T11:02:27Z,-19.97567,63.61656,28400,421,0,1088
e51e2e8,2017-08-02T11:05:19Z,-21.86726,59.45992,37000,509,0,0
e52b165,2017-08-02T11:07:13Z,-18.83362,63.37396,33475,430,0,960
e52c43d,2017-08-02T11:11:18Z,16.05417,45.73096,0,32,1,0
e529378,2017-08-02T11:12:17Z,20.59502,45.02979,36000,457,0,0
e52cd13,2017-08-02T11:21:13Z,19.25862,47.43078,0,0,1,0
e52d207,2017-08-02T11:32:29Z,14.27415,50.11454,0,0,1,0
e52c43d,2017-08-02T11:34:01Z,13.754,46.84501,35850,431,0,576
e52cd13,2017-08-02T11:34:22Z,19.28816,47.42647,475,162,0,1984
e52c43d,2017-08-02T11:35:46Z,13.4711,46.92491,36000,439,0,-64
e52d678,2017-08-02T11:36:52Z,11.02373,44.54138,6925,257,0,1280
e52d310,2017-08-02T11:38:42Z,10.69849,59.7084,21400,362,0,2752
e52d310,2017-08-02T11:39:06Z,10.65647,59.67178,22450,367,0,2304
e529378,2017-08-02T11:39:48Z,16.4808,47.03416,36000,461,0,0
e528944,2017-08-02T11:40:52Z,18.923,43.55269,40000,463,0,0
e52cd13,2017-08-02T11:41:40Z,19.22052,47.72507,15925,366,0,2304
e528944,2017-08-02T11:42:46Z,18.65076,43.68966,40000,457,0,-64
e52b165,2017-08-02T11:43:11Z,-10.70524,61.10283,35000,460,0,0
e52db9b,2017-08-02T11:43:46Z,5.22662,60.2872,0,13,1,0
e529378,2017-08-02T11:44:13Z,15.8333,47.3834,36000,462,0,0
e529378,2017-08-02T11:45:40Z,15.6161,47.49977,36000,457,0,0
e52db9b,2017-08-02T11:45:41Z,5.22402,60.2891,0,34,1,0
e528944,2017-08-02T11:46:04Z,18.17454,43.92632,40000,452,0,0
e52cda9,2017-08-02T11:46:24Z,-3.27411,41.83878,33625,430,0,1792
e52cd13,2017-08-02T11:46:50Z,18.63198,48.11672,24475,405,0,1344
e5259c3,2017-08-02T11:47:09Z,21.02214,46.376,40000,452,0,0
e52c43d,2017-08-02T11:47:32Z,11.43574,47.33689,37950,432,0,960
e52d310,2017-08-02T11:49:23Z,9.36201,58.75694,38550,399,0,1920
e52d631,2017-08-02T11:50:08Z,15.36981,48.30042,18100,408,0,1664
e51d2a1,2017-08-02T11:53:54Z,11.35462,55.03931,40000,430,0,0
e52cda9,2017-08-02T11:54:13Z,-3.05801,42.78402,37550,449,0,1408
e52d678,2017-08-02T11:54:12Z,9.27088,45.92356,32400,416,0,384
e52d207,2017-08-02T11:55:49Z,11.15287,50.15094,34000,412,0,0
e52e18c,2017-08-02T11:57:40Z,12.64631,55.62302,0,26,1,0
e52d207,2017-08-02T11:58:04Z,10.75786,50.13333,34000,403,0,64
e528944,2017-08-02T11:58:24Z,16.40514,44.77209,39975,434,0,-64
e51e2e8,2017-08-02T12:02:10Z,-8.27724,56.13199,37000,498,0,0
e52b165,2017-08-02T12:02:26Z,-7.44176,59.21636,35000,465,0,0
e52cda9,2017-08-02T12:04:50Z,-2.95231,44.07606,40000,444,0,0
e52d992,2017-08-02T12:06:21Z,12.6475,50.17003,25875,390,0,1536
e52d631,2017-08-02T12:07:50Z,12.21526,48.88939,30000,454,0,0
e52d310,2017-08-02T12:08:33Z,7.04654,56.97359,39975,420,0,0
e51e2e8,2017-08-02T12:08:34Z,-7.14245,55.52418,37000,500,0,0
e51d2a1,2017-08-02T12:10:33Z,8.47184,53.95224,39975,428,0,0
e52dabc,2017-08-02T12:10:53Z,8.8927,49.89469,36000,409,0,-64
e52d631,2017-08-02T12:12:05Z,11.49402,49.12611,31975,445,0,448
e525890,2017-08-02T12:14:22Z,4.94634,43.93926,38000,483,0,0
e52d678,2017-08-02T12:15:28Z,6.779,47.60804,34000,439,0,-64
e525890,2017-08-02T12:15:50Z,4.90348,44.12925,38000,482,0,0
e52e883,2017-08-02T12:17:23Z,7.2789,43.6682,1800,188,0,1408
e51d2a1,2017-08-02T12:19:14Z,7.02969,53.44212,39975,413,0,0
e52cd13,2017-08-02T12:21:41Z,13.08849,49.95498,35975,418,0,64
e52b165,2017-08-02T12:22:48Z,-5.02544,57.00578,34975,444,0,0
e51d2a1,2017-08-02T12:33:04Z,4.81822,52.60027,40000,411,0,0
e52f7fd,2017-08-02T12:33:57Z,-4.91614,54.04446,25975,403,0,1472
e52f449,2017-08-02T12:33:56Z,8.2209,49.81668,15700,341,0,2688
e51ab21,2017-08-02T12:33:57Z,9.72202,54.41108,38000,409,0,0
e52d169,2017-08-02T12:34:25Z,10.0262,47.98994,34000,439,0,-64
e52fe46,2017-08-02T12:35:58Z,-6.24994,53.42732,0,0,1,0
e52d169,2017-08-02T12:35:58Z,9.82488,48.12212,34000,437,0,0
e52d7eb,2017-08-02T12:36:14Z,-2.49964,45.54621,34000,433,0,0
e52db9b,2017-08-02T12:36:14Z,4.55668,55.556,38050,427,0,64
e5259c3,2017-08-02T12:36:26Z,12.78028,48.82572,40000,433,0,64
e51e68c,2017-08-02T12:36:33Z,-7.29738,49.2497,35000,579,0,-64
e529378,2017-08-02T12:36:33Z,7.09074,50.35891,36000,425,0,0
e52d169,2017-08-02T12:36:34Z,9.74566,48.17364,34000,437,0,0
e52cda9,2017-08-02T12:38:30Z,-1.99402,48.48471,40000,498,0,0
e52e883,2017-08-02T12:39:06Z,5.66132,45.5266,38000,457,0,-64
e52e1fc,2017-08-02T12:39:05Z,6.87524,47.59663,34000,437,0,0
e52db9b,2017-08-02T12:41:09Z,4.46236,54.98964,37975,406,0,0
e51ab21,2017-08-02T12:41:28Z,8.53292,53.9497,38000,396,0,0
e52e1fc,2017-08-02T12:41:41Z,6.41997,47.66936,34000,436,0,0
e51ab21,2017-08-02T12:42:17Z,8.40333,53.90452,38000,396,0,-64
e52dabc,2017-08-02T12:44:17Z,3.64656,51.27422,36000,374,0,0
e5259c3,2017-08-02T12:44:33Z,11.43944,49.23962,40000,431,0,0
e52d169,2017-08-02T12:45:42Z,8.55272,48.93329,34000,434,0,0
e52cd13,2017-08-02T12:46:09Z,8.95112,50.78641,35975,396,0,0
e52d7eb,2017-08-02T12:46:24Z,-2.27718,46.77677,34025,443,0,-64
e51e68c,2017-08-02T12:47:01Z,-5.03091,49.9972,35000,553,0,0
e52d678,2017-08-02T12:54:30Z,1.47636,50.42116,28350,368,0,-1600
e5259c3,2017-08-02T12:54:48Z,9.70547,49.71476,40000,430,0,0
e52f7fd,2017-08-02T12:54:48Z,-1.79336,52.5161,25450,378,0,-1856
e51fdbe,2017-08-02T12:55:14Z,-9.90676,51.548,39000,557,0,0
e52e18c,2017-08-02T12:56:22Z,5.25265,52.74722,37975,337,0,0
e530374,2017-08-02T12:56:37Z,6.52202,51.31944,9050,281,0,3776
e51e68c,2017-08-02T12:57:00Z,-2.92965,50.6049,30400,492,0,-2048
e52fe46,2017-08-02T13:00:10Z,-6.26246,53.42097,0,115,0,0
e52d631,2017-08-02T13:00:08Z,3.35182,51.34391,31975,412,0,0
e52fe46,2017-08-02T13:01:20Z,-6.34169,53.4261,2875,171,0,1792
e51ab21,2017-08-02T13:01:22Z,5.47009,52.84504,38000,388,0,64
e52dabc,2017-08-02T13:02:29Z,1.01052,51.70749,16625,295,0,-1792
e52d310,2017-08-02T13:02:52Z,2.10373,51.99984,28125,315,0,-1024
e52d207,2017-08-02T13:03:22Z,0.61287,51.59534,15000,251,0,0
e530374,2017-08-02T13:03:42Z,5.87082,50.95567,25900,333,0,576
e53115b,2017-08-02T13:03:41Z,-6.24958,53.42869,0,0,1,0
e52f773,2017-08-02T13:04:33Z,6.79413,47.76376,36000,434,0,0
e52f7fd,2017-08-02T13:05:04Z,-0.74408,51.82564,12150,285,0,-704
e51e2e8,2017-08-02T13:07:12Z,-0.54063,51.71956,9000,267,0,0
e52d207,2017-08-02T13:07:13Z,0.18379,51.6426,15000,247,0,0
e52db9b,2017-08-02T13:07:29Z,2.72061,52.66106,32625,355,0,-1408
e52fe46,2017-08-02T13:07:47Z,-5.63743,53.47586,19300,429,0,2304
e52e18c,2017-08-02T13:09:12Z,3.59394,52.09662,38000,337,0,0
e51e2e8,2017-08-02T13:09:47Z,-0.41747,51.56406,8000,234,0,0
e528944,2017-08-02T13:09:50Z,4.58559,48.50886,40000,451,0,-64
e52d992,2017-08-02T13:10:41Z,1.93665,51.61794,27275,343,0,-1984
e531347,2017-08-02T13:11:01Z,3.38928,52.01793,23999,300,0,0
e53115b,2017-08-02T13:12:00Z,-6.24746,53.42172,0,11,1,0
e528944,2017-08-02T13:12:33Z,4.11244,48.65236,39975,446,0,-64
e5259c3,2017-08-02T13:12:52Z,6.61962,50.4619,40000,415,0,0
e530d45,2017-08-02T13:13:22Z,-5.08141,53.46814,23325,459,0,1472
e529378,2017-08-02T13:13:45Z,1.06041,51.7073,17250,298,0,-1600
e5259c3,2017-08-02T13:25:14Z,4.56468,51.03462,40000,410,0,0
e52b165,2017-08-02T13:25:15Z,-0.41086,51.68171,9000,268,0,0
e52d678,2017-08-02T13:25:32Z,-0.04008,51.39314,5925,218,0,-896
e52dabc,2017-08-02T13:25:31Z,-0.08098,51.57089,6975,273,0,-1024
e51d2a1,2017-08-02T13:25:37Z,-0.22498,51.46542,2650,141,0,-896
e528944,2017-08-02T13:26:06Z,2.37948,49.80688,40000,436,0,-64
e5259c3,2017-08-02T13:26:18Z,4.38836,51.0814,40000,414,0,0
e520a5c,2017-08-02T13:26:19Z,-5.1841,51.72112,33025,468,0,0
e52d631,2017-08-02T13:26:20Z,0.3064,51.56066,12650,321,0,-512
e53115b,2017-08-02T13:26:19Z,-5.15258,53.47778,24750,472,0,1856
e52d631,2017-08-02T13:26:35Z,0.3328,51.57272,12525,318,0,-576
e51d2a1,2017-08-02T13:26:47Z,-0.30066,51.46528,1750,151,0,-960
e530d45,2017-08-02T13:27:27Z,-2.29492,53.01596,33025,400,0,192
e525890,2017-08-02T13:27:44Z,0.15582,51.29269,8725,216,0,-960
e52eb64,2017-08-02T13:27:56Z,-1.34994,48.45572,34000,446,0,-64
e52e1fc,2017-08-02T13:28:48Z,0.32463,51.03668,14800,296,0,-1920
e52e883,2017-08-02T13:28:59Z,1.20206,50.59978,29575,373,0,-1536
e52eb64,2017-08-02T13:28:59Z,-1.39068,48.58192,33975,446,0,0
e52f773,2017-08-02T13:28:49Z,3.24723,49.32372,38000,409,0,0
e52e1fc,2017-08-02T13:29:00Z,0.30167,51.0449,14475,294,0,-1536
e52f449,2017-08-02T13:29:27Z,0.14702,51.64548,13450,218,0,-1216
e52e1fc,2017-08-02T13:29:36Z,0.23454,51.06916,13650,291,0,-1408
e52cd13,2017-08-02T13:29:50Z,1.9751,51.77019,28050,327,0,-1472
e52f449,2017-08-02T13:29:48Z,0.11682,51.63644,13075,217,0,-1088
e53115b,2017-08-02T13:29:50Z,-4.39547,53.44766,29000,462,0,0
e51fdbe,2017-08-02T13:30:06Z,-2.41224,51.47334,20450,387,0,-1152
e52c43d,2017-08-02T13:30:31Z,-0.08896,51.46923,4225,160,0,-448
e528944,2017-08-02T13:31:55Z,1.64116,50.31401,34575,428,0,-1472
e52e883,2017-08-02T13:32:07Z,0.87089,50.82354,24275,345,0,-1600
e52f773,2017-08-02T13:32:14Z,2.81474,49.59288,38025,410,0,-64
e53115b,2017-08-02T13:33:00Z,-3.71191,53.4179,29000,463,0,0
e531347,2017-08-02T13:32:58Z,0.50186,51.65675,14978,288,0,-320
e531347,2017-08-02T13:33:50Z,0.39947,51.65376,14999,238,0,0
e52f773,2017-08-02T13:33:50Z,2.60992,49.71872,37975,408,0,-64
e530d45,2017-08-02T13:34:15Z,-1.65744,52.40567,24000,373,0,-1984
e52d992,2017-08-02T13:34:15Z,-0.11757,51.63818,9000,218,0,0
e530374,2017-08-02T13:34:26Z,0.9546,51.70464,16000,295,0,-64
e52d631,2017-08-02T13:35:46Z,-0.07149,51.56402,7150,269,0,-512
e52c43d,2017-08-02T13:36:37Z,-0.46902,51.46459,150,141,0,-704
e52d992,2017-08-02T13:37:10Z,-0.21831,51.5777,7875,274,0,64
e52d169,2017-08-02T13:37:51Z,1.0564,51.70738,17275,316,0,-1856
e52f773,2017-08-02T13:38:30Z,2.02283,50.09002,37000,421,0,-64
e52fe46,2017-08-02T13:38:52Z,-0.91362,51.9186,13450,282,0,-1344
e52e18c,2017-08-02T13:38:52Z,0.30674,51.63936,9150,244,0,-704
e52eb64,2017-08-02T13:38:52Z,-1.6353,49.77439,31350,456,0,-1728
e52d631,2017-08-02T13:39:32Z,-0.08216,51.46626,4100,163,0,-576
e51fdbe,2017-08-02T13:40:00Z,-0.91208,51.33059,14000,322,0,0
e52cd13,2017-08-02T13:40:31Z,0.52556,51.67407,14350,271,0,-576
e53115b,2017-08-02T13:41:10Z,-2.25891,52.9894,28975,426,0,0
e520a5c,2017-08-02T13:42:07Z,-2.12875,51.45978,18875,379,0,-1408
e53115b,2017-08-02T13:43:31Z,-1.95122,52.78057,29000,425,0,-64
e5259c3,2017-08-02T13:52:51Z,0.45979,51.67516,14075,224,0,-768
e530374,2017-08-02T13:54:06Z,-0.0367,51.645,8250,222,0,-896
e51ab21,2017-08-02T13:54:35Z,-0.41138,51.465,425,152,0,-896
e530374,2017-08-02T13:54:59Z,-0.12731,51.64568,8000,231,0,128
e52cd13,2017-08-02T13:56:15Z,0.06874,51.64474,9000,221,0,64
e528944,2017-08-02T13:56:27Z,0.0614,51.41382,8300,289,0,-832
e530374,2017-08-02T13:59:15Z,0.05837,51.55186,5850,211,0,-512
e51fdbe,2017-08-02T14:02:31Z,-0.17019,51.4783,3325,133,0,-768
e51ab21,2017-08-02T14:03:00Z,-0.46339,51.47162,0,17,1,0
e53115b,2017-08-02T14:05:16Z,-0.51894,51.6641,10000,216,0,128
e53115b,2017-08-02T14:05:57Z,-0.56831,51.64088,10000,212,0,0
e528944,2017-08-02T14:10:57Z,-0.13382,51.47831,3800,137,0,-960
e52ed5a,2017-08-02T14:11:24Z,-0.16037,51.32622,8525,199,0,-896
e530d45,2017-08-02T14:13:39Z,-0.46074,51.47578,0,30,1,0
e520a5c,2017-08-02T14:14:44Z,-0.0524,51.47836,4075,152,0,-448
e52f773,2017-08-02T14:15:17Z,-0.13907,51.32934,7975,209,0,-128
e53115b,2017-08-02T14:25:31Z,-0.27985,51.4781,1975,151,0,-768
e53115b,2017-08-02T14:29:13Z,-0.46173,51.47594,0,16,1,0
e5259c3,2017-08-02T07:25:49Z,50.64994,26.2615,0,19,1,0
e5259c3,2017-08-02T07:29:17Z,50.57704,26.38511,2725,267,0,1152
e5259c3,2017-08-02T07:30:18Z,50.55609,26.45764,4800,271,0,2176
e5259c3,2017-08-02T07:40:54Z,49.88187,27.31906,22500,432,0,1088
e5259c3,2017-08-02T07:40:15Z,49.93619,27.25732,21850,422,0,576
e5259c3,2017-08-02T07:53:59Z,49.84286,28.82356,34425,474,0,384
e5259c3,2017-08-02T07:55:00Z,49.86326,28.96006,34825,487,0,896
e5259c3,2017-08-02T07:27:11Z,50.63259,26.27148,0,155,0,0
e5259c3,2017-08-02T07:28:29Z,50.59214,26.33203,2125,211,0,256
e5259c3,2017-08-02T08:10:15Z,49.66162,30.98875,38000,484,0,0
e5259c3,2017-08-02T08:14:09Z,49.62053,31.51564,38000,488,0,0
e5259c3,2017-08-02T07:31:06Z,50.53872,26.51794,6425,277,0,2112
e5259c3,2017-08-02T08:25:28Z,49.04046,32.90564,38000,471,0,0
e5259c3,2017-08-02T08:13:47Z,49.62422,31.46906,38000,488,0,0
e5259c3,2017-08-02T07:40:45Z,49.89519,27.30396,22325,430,0,1088
e5259c3,2017-08-02T08:29:02Z,48.73014,33.28923,38000,472,0,0
e5259c3,2017-08-02T08:37:15Z,48.04008,34.20408,38000,471,0,0
e5259c3,2017-08-02T08:37:36Z,48.00992,34.24388,38000,471,0,0
e5259c3,2017-08-02T07:26:34Z,50.64623,26.26358,0,70,1,0
e5259c3,2017-08-02T08:28:35Z,48.76612,33.24496,38000,472,0,0
e5259c3,2017-08-02T07:53:08Z,49.82754,28.71405,34100,462,0,448
e5259c3,2017-08-02T08:38:04Z,47.97158,34.29433,38000,471,0,0
e5259c3,2017-08-02T07:44:19Z,49.59276,27.6504,26000,458,0,1344
e5259c3,2017-08-02T09:01:32Z,45.8958,36.82004,40000,461,0,0
e5259c3,2017-08-02T08:47:30Z,47.1722,35.33501,38000,469,0,0
e5259c3,2017-08-02T08:47:51Z,47.1416,35.37512,38000,469,0,0
e5259c3,2017-08-02T07:42:00Z,49.79077,27.4223,23550,444,0,1344
e5259c3,2017-08-02T07:42:36Z,49.73842,27.48153,24250,447,0,1216
e5259c3,2017-08-02T08:22:05Z,49.3296,32.5379,38000,469,0,-64
e5259c3,2017-08-02T09:02:24Z,45.81247,36.91026,40000,460,0,0
e5259c3,2017-08-02T09:06:54Z,45.3825,37.37126,40000,461,0,0
e51ab21,2017-08-02T09:29:49Z,46.78754,61.24695,34000,439,0,64
e51ab21,2017-08-02T09:30:05Z,46.71662,61.23878,34000,438,0,0
e51ab21,2017-08-02T09:10:15Z,51.85047,61.67322,34000,465,0,0
e528944,2017-08-02T09:30:58Z,34.76176,32.07514,19600,389,0,1664
e528944,2017-08-02T09:11:36Z,35.98813,31.72508,0,17,1,0
e5259c3,2017-08-02T08:37:24Z,48.0269,34.22146,38000,471,0,0
e51ab21,2017-08-02T09:11:54Z,51.40944,61.66252,34000,464,0,0
e529378,2017-08-02T09:34:36Z,28.82145,40.9768,0,0,1,0
e51d2a1,2017-08-02T09:22:34Z,43.70088,60.9073,39975,456,0,-64
e529378,2017-08-02T09:36:06Z,28.82146,40.9768,0,0,1,0
e51ab21,2017-08-02T09:23:43Z,48.29482,61.41184,34000,445,0,64
e5259c3,2017-08-02T08:25:12Z,49.06243,32.87834,38000,471,0,0
e528944,2017-08-02T09:37:33Z,33.91287,32.37654,26800,458,0,1472
e51ab21,2017-08-02T09:32:09Z,46.2136,61.18886,34000,431,0,0
e5259c3,2017-08-02T09:32:27Z,42.0959,39.07162,40000,447,0,0
e529378,2017-08-02T09:31:15Z,28.82146,40.9768,0,0,1,0
e5259c3,2017-08-02T09:33:51Z,41.89515,39.14816,40000,448,0,0
e51d2a1,2017-08-02T09:34:09Z,40.90874,60.55473,39975,427,0,0
e51d2a1,2017-08-02T09:36:59Z,40.25021,60.49032,39975,415,0,64
e528944,2017-08-02T09:44:31Z,32.9956,32.8894,34750,500,0,1600
e528944,2017-08-02T09:35:43Z,34.16672,32.28712,24775,449,0,1280
e51ab21,2017-08-02T09:38:53Z,44.62751,61.0172,36000,423,0,0
e529378,2017-08-02T09:37:15Z,28.82146,40.9768,0,0,1,0
e51ab21,2017-08-02T09:40:57Z,44.14661,60.96124,36000,416,0,0
e51d2a1,2017-08-02T09:42:09Z,39.06836,60.36579,39975,422,0,0
e528944,2017-08-02T09:39:30Z,33.63608,32.47302,28875,472,0,1152
e529378,2017-08-02T09:57:29Z,28.8218,40.97596,0,9,1,0
e5259c3,2017-08-02T08:27:59Z,48.82144,33.17683,38000,472,0,0
e51ab21,2017-08-02T09:45:15Z,43.18676,60.84364,35975,396,0,-64
e5259c3,2017-08-02T09:45:53Z,40.11335,39.6903,40000,446,0,0
e529378,2017-08-02T09:46:29Z,28.82145,40.9768,0,0,1,0
e51d2a1,2017-08-02T09:44:31Z,38.52367,60.30456,40000,424,0,0
e51ab21,2017-08-02T09:57:13Z,40.6915,60.53374,36000,371,0,0
e528944,2017-08-02T09:57:49Z,31.33072,34.00979,39975,476,0,-64
e5259c3,2017-08-02T08:48:24Z,47.09506,35.43598,38000,468,0,0
e51ab21,2017-08-02T09:08:29Z,52.3271,61.68275,34000,465,0,0
e51d2a1,2017-08-02T09:09:20Z,47.20088,61.32459,40000,475,0,0
e51d2a1,2017-08-02T09:58:30Z,35.45895,59.95652,39975,404,0,0
e529378,2017-08-02T09:59:50Z,28.8199,40.97563,0,0,1,0
e51ab21,2017-08-02T09:11:07Z,51.61541,61.66766,34000,464,0,0
e5259c3,2017-08-02T08:59:00Z,46.13388,36.56086,40000,463,0,192
e5259c3,2017-08-02T09:57:30Z,38.37586,40.25318,40000,452,0,0
e528944,2017-08-02T10:08:57Z,29.93146,34.92378,39975,482,0,0
e528944,2017-08-02T10:02:31Z,30.7433,34.39326,39975,475,0,0
e51e68c,2017-08-02T10:10:55Z,-24.91586,32.73158,35000,492,0,0
e528944,2017-08-02T10:06:39Z,30.22316,34.72751,40000,479,0,-64
e51e68c,2017-08-02T10:15:32Z,-24.6726,33.33239,35000,493,0,0
e5259c3,2017-08-02T09:26:19Z,42.9679,38.73644,40000,443,0,0
e5259c3,2017-08-02T10:05:59Z,37.07698,40.64625,40000,456,0,0
e51ab21,2017-08-02T10:16:52Z,36.62076,60.07269,36000,392,0,0
e51e68c,2017-08-02T10:17:47Z,-24.55336,33.62394,35000,495,0,0
e51d2a1,2017-08-02T08:59:39Z,49.72443,61.68466,40000,485,0,64
e5259c3,2017-08-02T10:08:33Z,36.68176,40.76033,40000,457,0,0
e51d2a1,2017-08-02T09:00:25Z,49.50851,61.64384,40000,486,0,-64
e5259c3,2017-08-02T09:10:54Z,44.99386,37.78059,40000,456,0,0
e51d2a1,2017-08-02T10:19:59Z,30.64656,59.68928,40000,421,0,-64
e51ab21,2017-08-02T10:11:35Z,37.73264,60.21128,36000,387,0,64
e529378,2017-08-02T10:12:37Z,28.80943,40.97008,0,0,1,0
e5259c3,2017-08-02T10:13:13Z,35.9405,40.96968,40000,463,0,0
e51ab21,2017-08-02T09:22:34Z,48.58328,61.44054,34000,448,0,64
e51ab21,2017-08-02T10:16:47Z,36.63686,60.07479,36000,392,0,0
e528944,2017-08-02T10:26:56Z,27.78472,36.59691,40000,488,0,-64
e51ab21,2017-08-02T09:08:45Z,52.2577,61.6814,34000,465,0,0
e528944,2017-08-02T10:18:55Z,28.74494,35.8413,39975,486,0,-64
e51e68c,2017-08-02T10:19:22Z,-24.46935,33.82798,35000,496,0,0
e51ab21,2017-08-02T09:25:57Z,47.74119,61.3531,34000,442,0,0
e5259c3,2017-08-02T09:11:19Z,44.95308,37.82218,40000,456,0,0
e51ab21,2017-08-02T09:30:56Z,46.51144,61.2182,34000,434,0,0
e5259c3,2017-08-02T09:38:07Z,41.27393,39.36434,40000,445,0,0
e528944,2017-08-02T09:23:43Z,35.57752,31.81825,11875,332,0,1024
e528944,2017-08-02T09:39:51Z,33.5862,32.49229,29275,475,0,1216
e51e2e8,2017-08-02T10:44:02Z,-27.26987,60.55254,37000,503,0,0
e51e68c,2017-08-02T10:44:25Z,-22.5444,36.88202,35000,499,0,0
